fecha,modulo,detalle,comentario,solucion,codigo,usuario,soporte,solicitud cliente,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id,codigo_id,usuario_id,soporte_id,solicitud cliente_id
2023-05-01 00:00:00,calculos variables bim 6,no aparecen empleados movimientos si debe aplicar,proceso recalculo no generando validaciones proceso `` saltaba '' proceso,realizo ajuste procedimiento validacion correcta recalculo bim 6 recalculo,,,x,,4,13,16,15,9,1,1,2,1
2023-05-01 00:00:00,calculos variables bim 6,"indico realizo proceso calculo , pero no aparecio error",reviso proceso sistema `` saltaba proceso '',aplicaron cambios realizados valmur asi comprobar calculo informacion,,,x,,4,13,17,16,10,1,1,2,1
2023-05-01 00:00:00,configuracion,realizar captura nuevas fechas mes octubre no respecta dato,pasar revision desarrollo tema,cargaron fechas forma manual cliente,x,,,,4,8,18,17,11,2,1,1,1
2023-05-01 00:00:00,reportes variables,reporte aparece factor integracion sin actualizar,factor integracion solo actualizaba realizar acumulacion,agrego proceso actualizar factor integracion fijo recalcular variables,,x,,,4,14,19,18,12,1,2,1,1
2023-05-01 00:00:00,calculos variables bim 6,empleados sin aparecer movimiento si corresponde,"empleado sbc correcto , pero agregado registro fecha 2024 no `` sustituia '' calculo 2023",eliminaron movimientos 2024 `` regreso '' sbc recalcular sistema arroje movimientos correctos,,x,,,4,13,20,19,13,1,2,1,1
2023-06-01 00:00:00,calculos variables bim 6,empleados sin aparecer movimiento si corresponde,"empleado sbc correcto , pero agregado registro fecha 2024 no `` sustituia '' calculo 2023",eliminaron movimientos 2024 `` regreso '' sbc recalcular sistema arroje movimientos correctos,vacio,vacio,x,,5,13,20,19,13,91,91,2,1
2023-06-01 00:00:00,nom 035,falta visualizacion campos captura informacion nom035,actualizacion portal empleados,vacio,vacio,vacio,x,,5,15,21,20,91,91,91,2,1
2023-06-01 00:00:00,nom 035,error realizar asignacion colaboradores,realizo revision falta realizar proceso actualizacion sistema,solicito espacio tiempo actualizacion,vacio,vacio,x,,5,15,22,21,14,91,91,2,1
2023-06-01 00:00:00,poliza contable,detecto error importe `` duplicado '' poliza,reviso proceso poliza detecto concepto cuota sindical no `` excluyendo '' listado percepciones,realizo ajuste procedimiento mostrar informacion correcta,vacio,x,vacio,,5,4,23,22,15,91,2,91,1
2023-06-01 00:00:00,poliza contable,solicitud mostrar cuenta contable pensionada,"ventana pensionados debe capturar informacion indicada , no dato indicaba",capturo cuenta correcta indico usuario lugar debe indicar,vacio,x,vacio,,5,4,24,23,16,91,2,91,1
2023-09-01 00:00:00,reporte,reporte acumulado mensual no muestra informacion,no aparece configuracion empresa inicializo ejercicio 2023 reporte exportar aun no cerraba completo ejercicio 2022,realizo modificacion procedimiento exportar archivos enviarlos revision,vacio,vacio,x,,6,16,25,24,17,91,91,2,1
2023-09-01 00:00:00,timbrado,aparecio error no contaba folios disponibles,no realizado revision saldos no apareciera error cliente,asignaron folios saldo disponible,vacio,x,vacio,,6,17,26,25,18,91,2,91,1
2023-09-01 00:00:00,acceso portal colaboradores,empleados vigencia acceso diciembre 22,solicito actualizar vigencia acceso 1 ano mas,realizo actualizacion masiva vigencias usuarios enlazados empleados activos,vacio,x,vacio,,6,18,27,26,19,91,2,91,1
2023-09-01 00:00:00,cambio empleado,solicitud proceso cambio numero empleado,"solicito soporte indicar proceso cambio nomina empleado , querer cambiar puesto aparecia leyenda asignacion segmento puesto","indico proceso , faltaba capturar numero segmento catalogo puestos pueda realizar movimiento forma correcta",vacio,x,vacio,,6,19,28,27,20,91,2,91,1
2023-09-01 00:00:00,acceso portal colaboradores,empleados problema ingresar,usuarios problema ingresar plataforma,ingreso forma externa no aparecio problema,vacio,x,vacio,,6,18,29,28,21,91,2,91,1
2023-09-01 00:00:00,contratos,realizar asignacion contrato queda bloqueada pantalla,"no almacena movimiento , queda `` pensando ''","no realizo movimiento , problema conexion , ingreso nueva cuenta aplico movimiento correcto",x,vacio,vacio,,6,20,30,29,22,2,91,91,1
2023-09-01 00:00:00,layout skandia,descarga periodo acumulado,requiere descargar periodo semanal 1 2023 nomina acumulo,"no existe opcion sistema , hizo movimiento manual descarga",,x,vacio,,6,21,31,30,23,1,2,91,1
2023-09-01 00:00:00,acceso portal colaboradores,empleados problema ingresar,usuarios problema ingresar plataforma,"ingreso forma externa no aparecio problema , detalle encontrado empleado no ingresando datos correctos",x,vacio,vacio,,6,18,29,28,24,2,91,91,1
2023-09-01 00:00:00,actualizacion,detalle asignacion consulta nom 035,realizo actualizacion sistema dadrh,vacio,x,vacio,vacio,,6,22,32,31,91,2,91,91,1
2023-10-01 00:00:00,calculo nomina,marca error realizar calculo nomina,error originado saldo creditos almacena valor decimal pequeno,ajusto importes tabla pudiera realizar calculo,vacio,x,vacio,,7,23,33,32,25,91,2,91,1
2023-10-01 00:00:00,reporte,solicitud reporte cambios salario,"indico reporte habilitado sistema , pero no necesario solicito habilitar especifico cambios salario",creo reporte dentro ventana diseno reportes consulta,x,vacio,vacio,,7,16,34,33,26,2,91,91,1
2023-10-01 00:00:00,acceso portal colaboradores,empleados problema ingresar,usuario problema ingresar plataforma,"reviso informacion , contrasena encriptada no coincidia indicada , realizo actualizacion contrasena pudiera ingresar",vacio,vacio,x,,7,18,29,34,27,91,91,2,1
2023-10-01 00:00:00,vacaciones,muestra saldo incorrecto vacaciones,"error originado actualizacion tabulador , no actualizado campo acumulado",cargo datos tabuladores importe acumulado anos anteriores,vacio,x,vacio,,7,7,35,35,28,91,2,91,1
2023-11-01 00:00:00,empleados,captura erronea numero empleado,solicito realizar cambio numero empleado,actualizacion directa base datos numero empleado,x,vacio,vacio,,8,24,36,36,29,2,91,91,1
2023-11-01 00:00:00,actualizacion,detalle realizar timbrado finiquitos,programo actualizacion solucionar detalle momento timbrar finiquitos,vacio,vacio,x,vacio,,8,22,37,37,91,91,2,91,1
2023-11-01 00:00:00,configuracion percepcion,configuracion concepto dato sdo anterior,periodo anterior realizado ajuste formula indicar dias sdo anterior,`` regreso configuracion concepto tomar sueldo actual,vacio,x,vacio,,8,25,38,38,30,91,2,91,1
2023-11-01 00:00:00,configuracion empresas,solicitud replica informacion empresas,"solicitud copia informacion tabuladores , fechas corte nomina vsa",realizo copia configuracion empresas solicitadas,vacio,x,vacio,,8,26,39,39,31,91,2,91,1
2023-11-01 00:00:00,credito infonavit,error realizar carga credito infonavit,"intento realizar carga nuevo credito aun activo , sistema no permite dos creditos activos",indico usuario dar baja termina pueda agregar nuevo registro,vacio,x,vacio,,8,27,40,40,32,91,2,91,1
2023-11-01 00:00:00,datos generales empleado,error realizar carga contacto empleado,error indica nombre contacto no puede duplicado,indico usuario debia almacenar solo vez dato contacto,vacio,x,vacio,,8,28,41,41,33,91,2,91,1
2023-11-01 00:00:00,cambio salario,error pantalla ingresa opcion cambio salario indi,error encontrado codigo js respecto licencia devexpress,indico cliente saliera sistema ingresara nuevo verificar dato servidor no aparecia advertencia,vacio,x,vacio,,8,12,42,42,34,91,2,91,1
2023-11-01 00:00:00,finiquitos,solicitud eliminar finiquito almacenado ajustar,sistema no opcion eliminar finiquitos solicitar,vacio,vacio,x,vacio,,8,29,43,43,91,91,2,91,1
2023-11-01 00:00:00,configuracion,consulta configurar tabla isr visualizan dos renglones sistema,correcto aparezcan limites ingresos funcionalidad sistema,vacio,vacio,x,vacio,,8,8,44,44,91,91,2,91,1
2023-11-01 00:00:00,calculo isr,consulta calculo isr empleados disminuyo,debe primer calculo realizo hacer ajuste tablas isr segundo vez ajustado,vacio,vacio,x,vacio,,8,10,45,45,91,91,2,91,1
2023-12-01 00:00:00,checadas,solicitud descarga checadas biometrico bromo,registros deben ser descargados attendance conexion no permite descarga sistema,vacio,x,x,vacio,,9,30,46,46,91,2,2,91,1
2023-12-01 00:00:00,credito infonavit,consulta realizar activacion credito dado baja,sistema no permite realizar reactivacion credito infonavit,reactivo forma manual credito no permite captura clave sido asignada anteriormente,x,vacio,vacio,,9,27,47,47,35,2,91,91,1
2023-12-01 00:00:00,reportes,ventana error descargar comparativo nomina,querer descargar reporte aparecio error indicaba columna empleada no encontrado,"aparece no eliminan sesiones entrar formulario causa conflicto , solucion cliente diciendole cerrara sesion ingresara nuevo",x,vacio,vacio,,9,31,48,48,36,2,91,91,1
2023-12-01 00:00:00,tiempo extra,distribucion horas erronea,separacion horas dobles triples erronea,realiza ajuste distribucion horas cargue sistema,vacio,x,vacio,,9,32,49,49,37,91,2,91,1
2023-12-01 00:00:00,calculo isr,solicita validacion calculo isr/subsidio dentro sistema,realiza solicitud confirmacion calculo nuevo tabular,envio comprobacion manual calculo correcto sistema,vacio,x,vacio,,9,10,50,50,38,91,2,91,1
2023-12-01 00:00:00,cambio salario integrado,solicita validacion calculo factor integracion,no realizo ajuste factor integracion forma correcta realizar cambio salario,"formula sistema `` fijo '' dias vacaciones considerar , siempre toma 6 debe hacer cabio nuevos dias , realizo ajuste formula indicada comento proceso realizar ajuste colaboradores",vacio,x,vacio,,9,33,51,51,39,91,2,91,1
2023-12-01 00:00:00,cambio salario,ventana advertencia u intentar realizar cambio salario,periodo salario minimo debe cubrir totalidad periodo nomina desea realizar movimiento,realizo ajuste registros salario minimo iniciaba 02/01 inicie 01/01 periodo quincenal,vacio,x,vacio,,9,12,52,52,40,91,2,91,1
2023-12-01 00:00:00,costo total nomina,"problema descarga reporte , lleva 10min no descarga",sede realizo descarga servidor si descargo correctamente,vacio,x,vacio,vacio,,9,34,53,53,91,2,91,91,1
2023-12-01 00:00:00,reportes,"reportes caratula sale quincena mal , reporte genera nomina plaza no aparece datos",vacio,realizaron ajustes procedimiento,vacio,x,vacio,,9,31,54,91,41,91,2,91,1
2023-12-01 00:00:00,credito fonacot,valor descuento erroneo,"sistema funcionalidad descuento numero pagos `` fijo '' campo complementario , solo debe indicarse dos si ambos valor suma","empleado importe ambas opciones sumando , debe quitar dos",x,vacio,vacio,,9,35,55,54,42,2,91,91,1
13/01/2023,acceso sistema,no puede acceder sistema,servidor saturado memora,reinicio servidor,vacio,x,vacio,,10,36,56,55,43,91,2,91,1
13/01/2023,carga tiempo extra,no puede cargar tiempo extra persona vacaciones,sistema bloqueada captura funcionalidad personal vacaciones,solicito correo considerar ajuste,vacio,vacio,x,,10,37,57,56,44,91,91,2,1
13/01/2023,descanto segu infonavit,no desconto importe seguro infonavit bimestre 6,"reviso formula bien configurada , falta revision datos",revisara cerrar nominas cerrado no podia hacer ajuste,vacio,x,vacio,,10,38,58,57,45,91,2,91,1
16/01/2023,puestos,duda saber como agregar nuevo puesto,indico menu agregarlo,vacio,vacio,x,vacio,,11,39,59,58,91,91,2,91,1
16/01/2023,empleados,duda indicar empleado jefe colaborador,indico proceso seguir asignacion,vacio,vacio,x,vacio,,11,24,60,59,91,91,2,91,1
16/01/2023,empleados,empleado salio sin pago nomina ordinaria,revisar proceso baja empleado determinar no pago,vacio,x,vacio,vacio,,11,24,61,60,91,2,91,91,1
16/01/2023,acceso sistema,no puede acceder sistema,servidor saturado memora,reinicio servidor,x,vacio,vacio,,11,36,56,55,43,2,91,91,1
16/01/2023,factor integracion,modulo activos no actualizo factor integracion,formula `` fija '' sistema cambiar tabular calculo factor,"agrego campo dejarlo parametro poder moverlo sin requerir actualizacion , actualizo sistema",vacio,x,vacio,,11,40,62,61,46,91,2,91,1
16/01/2023,usuarios,consulta funcionamiento opcion generar usuarios forma masiva .,vacio,vacio,vacio,x,vacio,,11,41,63,91,91,91,2,91,1
17/01/2023,acceso portal,"soporte revision acceso portal , colaborador usuario activo , pero sin acceso",realizo cambio usuario colaborador tratando entrar portal usuario anterior,indico debia enviar instrucciones usuario actualizado acceso,vacio,x,vacio,,12,42,64,62,47,91,2,91,1
17/01/2023,impresiones credenciales,realizar impresion credencial aparece nombre incorrecto,dentro sistema aparece opcion captura nombre usuario realizo captura erronea,vacio,x,vacio,vacio,,12,43,65,63,91,2,91,91,1
17/01/2023,integrados,realizo revision actualizacion salario integrado,"no realizado actualizacion proceso no actualizado , hizo ajuste manual",vacio,x,vacio,vacio,,12,44,66,64,91,2,91,91,1
17/01/2023,vacaciones,error tratar ingresar registro vacaciones,"dejo validacion erronea dentro cogido , origino nueva actualizacion",vacio,vacio,x,vacio,,12,7,67,65,91,91,2,91,1
17/01/2023,layout skandia,solicitud envio archivos primero periodo 2023,sistema no puede hacer descarga periodos anteriores,generaron archivos forma manual enviaron,vacio,x,vacio,,12,21,68,66,48,91,2,91,1
17/01/2023,creditos,consulta determinar cual campo saldo,vacio,vacio,vacio,x,vacio,,12,45,69,91,91,91,2,91,1
17/01/2023,finiquitos,consulta proceso actualizacion saldo credito liquidacion,"indico proceso puede realizar , solo puede descontar/incluir saldo completo",vacio,vacio,x,vacio,,12,29,70,67,91,91,2,91,1
18/01/2023,calculo isr,consulta detallar motivo diferencia calculo isr,"proceso manual cliente realizaba `` bajando '' tabular mensual 14 dias , pero sistema informacion `` separada ''","indico debe realizar actualizacion tabuladores 14,21 28 dias",vacio,x,vacio,,13,10,71,68,49,91,2,91,1
18/01/2023,calculo nomina especial,"realizo carga datos , pero no aparece despues calcular nomina","reviso proceso cliente , `` excluyendo '' calculo u dejaba pestana filtro datos",vacio,vacio,x,vacio,,13,46,72,69,91,91,2,91,1
18/01/2023,empleados,duda indicar empleado jefe colaborador,indico proceso seguir asignacion,vacio,vacio,x,vacio,,13,24,60,59,91,91,2,91,1
18/01/2023,finiquitos,problemas poder cerrar ventana captura expediente liquidacion,vacio,vacio,vacio,x,vacio,,13,29,73,91,91,91,2,91,1
18/01/2023,checador,descarga checadas biometrico bromo,"sistema no conexion , hacer descarga/carga manual sistema",vacio,x,vacio,vacio,,13,47,74,70,91,2,91,91,1
19/01/2023,dispersion bancomer,archivo mostraba numero tarjeta debe ser numero cuenta,reviso procedimiento comentada validacion saque cta ponia tarjeta,hizo cambio procedimiento validar kcm siempre deje cta,vacio,x,vacio,,14,48,75,71,50,91,2,91,1
19/01/2023,tabuladores,realizar replica configuracion tabuladores vsa razones sociales,hacer actualizacion masiva sistema solo puede hacer razon social,vacio,x,vacio,vacio,,14,49,76,72,91,2,91,91,1
19/01/2023,tiempo extra,revision usuario proceso carga tiempo extra,"reviso proceso valido proceso , 5 empleados genero saldo incorrecto",realizo ajuste importe pagar empleados erroneos,vacio,x,vacio,,14,32,77,73,51,91,2,91,1
19/01/2023,timbrado/cancelacion,consulta proceso timbrado relacion,timbrado incluye uidrelacionado,vacio,vacio,x,vacio,,14,50,78,74,91,91,2,91,1
20/01/2023,poliza dms,revision archivo retenciones no incluye concepto isr aguinaldo,"reviso configuracion archivo , informacion muestra forma correcta",vacio,vacio,x,vacio,,15,51,79,75,91,91,2,91,1
23/01/2023,reportes,realizo actualizacion habilitar reporte caratula acumulado,vacio,vacio,vacio,x,vacio,,16,31,80,91,91,91,2,91,1
23/01/2023,empleados,duda indicar empleado jefe colaborador,indico proceso seguir asignacion,vacio,vacio,vacio,x,,16,24,60,59,91,91,91,2,1
23/01/2023,calculo nomina,no aparece calculo vales despensa nomina,"configuracion valida ultimo periodo mes fechas cargadas , detalle encontrado configuracion , no capturaron fechas nuevo ejercicio",realizo carga fechas ejercicio cortes mensuales,x,vacio,vacio,,16,52,81,76,52,2,91,91,1
23/01/2023,acceso sistema,bloquea acceso no permite ingresar,servidor satura memoria iis,reinicio iis,vacio,x,vacio,,16,53,82,77,53,91,2,91,1
23/01/2023,finiquitos,error tratar realizar captura importe manual,realizo revision servidor movimiento hizo ok,vacio,vacio,vacio,vacio,,16,29,83,78,91,91,91,91,1
24/01/2022,comedor,indico problemas modulo comedor no vieron reflejados consumos 2do turno,"reviso configuracion , correcto , determino error usuario realizar seleccion opcion erronea ventana comedor",enviaron registros checadas obtener consumos totales,vacio,vacio,vacio,,17,54,84,79,54,91,91,91,1
24/01/2022,acceso sistema,bloquea acceso no permite ingresar,servidor satura memoria iis,reinicio iis,vacio,vacio,vacio,,17,53,82,77,53,91,91,91,1
24/01/2022,cambios sueldos,consulta revisar opcion cambio salario masivo distintos porcentajes aumento,indico sistema realizar movimiento masivo seria solo porcentaje,vacio,vacio,vacio,vacio,,17,55,85,80,91,91,91,91,1
25/01/2023,sueldos variables,solicitud carga masiva sueldo variable sistema no existe opcion,realizo carga registro movimiento cambio salario variable,vacio,vacio,vacio,vacio,,18,56,86,81,91,91,91,91,1
25/01/2023,reporte,solicitud agregar dos columnas reporte cheque concepto,vacio,paso desarrollo agregar columnas solicitadas,vacio,vacio,vacio,,18,16,87,91,55,91,91,91,1
26/01/2023,actualizacion,programo actualizacion habilitar opcion solicitada descarga recibos pago,vacio,vacio,vacio,vacio,vacio,,19,22,88,91,91,91,91,91,1
26/01/2023,checador,descarga checadas biometrico bromo,"sistema no conexion , hacer descarga/carga manual sistema",vacio,vacio,vacio,vacio,,19,47,74,70,91,91,91,91,1
26/01/2023,captura datos,solicitud localizar opcion sistema puede consultar datos cargados captura masiva,vacio,indico ventanas puede visualizar movimiento informacion,vacio,vacio,vacio,,19,57,89,91,56,91,91,91,1
26/01/2023,calculo deducciones,descuento seguro infonavit no realizado,"reviso configuracion , problema detectado configuracion items",realizo ajuste configuracion aparezca descuento correcto,vacio,vacio,vacio,,19,58,90,82,57,91,91,91,1
26/01/2023,incapacidades,consulta funcionalidad como realizar nueva consulta colaborador,indico boton restablece pantalla nueva busqueda,vacio,vacio,vacio,vacio,,19,59,91,83,91,91,91,91,1
26/01/2023,acceso sistema,bloquea acceso no permite ingresar,servidor satura memoria iis,reinicio iis,vacio,vacio,vacio,,19,53,82,77,53,91,91,91,1
26/01/2023,tiempo extra,error tratar subir tiempo extra,indico detalle podria causar error par intente generar nuevamente movimientos,vacio,vacio,vacio,vacio,,19,32,92,84,91,91,91,91,1
26/01/2023,reportes,no puede descargar reporte general nomina,detalle encontrado memoria iis saturo,reinicio iis,vacio,vacio,vacio,,19,31,93,85,58,91,91,91,1
27/01/2023,nomina especial,solicitud configuracion concepto p46 isr acumulado nomina ordinaria,vacio,vacio,vacio,vacio,vacio,,20,60,94,91,91,91,91,91,1
27/01/2023,vales despensa,"consulta funcionalidad realizada excluir pago vales despensa , pero sigue apareciendo",proceso realizado forma erronea,indico campo valor debe ser indicado excluir pago vale despensa,vacio,vacio,vacio,,20,61,95,86,59,91,91,91,1
27/01/2023,nomina especial,no aparece total empleados ventana calculo nomina especial,quitar filtros utilizados pago anterior,vacio,vacio,vacio,vacio,,20,60,96,87,91,91,91,91,1
28/01/2023,vacaciones,indico saldos colaboradores erroneo,detalle originado saldo recibido usuario no cierre ejercicio 2022,envio listado actualizado nuevo saldo validacion asi cargarlo,vacio,vacio,vacio,,21,7,97,88,60,91,91,91,1
28/01/2023,nomina especial,"solicitud revision calculo adicional , no aparece descuento impuesto disposicion judicial","reviso configuracion , no aparecian datos filtro informacion empleados deducciones",quito filtro empleados mostrara total colaboradores,vacio,vacio,vacio,,21,60,98,89,61,91,91,91,1
30/01/2023,cambio salario / nomina,"realizo movimientos cambio salario , pero realizo pago `` menor '' correspondiente",movimiento realizo fecha intermedia periodo sistema `` separo '' dias sdo anterior sdo nuevo,solicito hacer modificacion formulas siempre pague periodo completo sdo nuevo,vacio,vacio,vacio,,22,62,99,90,62,91,91,91,1
30/01/2023,empleados,"empleado dado alta , pero no aparece nomina muestra antiguedad negativa",detalle debe nomina asigno empleado aun periodo anterior sistema aun no corresponde ingreso,solicitaron movimiento fecha periodo nomina,vacio,vacio,vacio,,22,24,100,91,63,91,91,91,1
30/01/2023,vacaciones,revision saldo vacaciones usuario ajuste dato cargarlo nueva cuenta sistema,explico detalle excel enviado columna revisar nueva carga saldos,vacio,vacio,vacio,vacio,,22,7,101,92,91,91,91,91,1
30/01/2023,cuentas contables,tratar capturar nueva cuenta aparece no sido dada alta variable,"realizo prueba reviso configuracion , aparece solo `` globo '' amarillo advertencia , pero si permite realizar cambio",vacio,vacio,vacio,vacio,,22,63,102,93,91,91,91,91,1
30/01/2023,costo total nomina,realizar revision importe aportacion flexible aparece diferencia 5 empleados,descargo reporte quincena correspondiente dato aparece forma correcta,determino archivo comparativa no final acumularon valores correctos,vacio,vacio,vacio,,22,34,103,94,64,91,91,91,1
30/01/2023,costo total nomina,no aparece informacion correcta columna agregada cta centro costo,"reviso informacion , detalle localizo campo null determino consulta validaron almacene valor 0",actualizo columna activador valor 0 muestre dato correcto,vacio,vacio,vacio,,22,34,104,95,65,91,91,91,1
31/01/2023,finiquitos,problemas poder realizar captura importes manuales,realizo prueba servidor no arrojo error,vacio,vacio,vacio,vacio,,23,29,105,96,91,91,91,91,1
31/01/2023,configuracion,consulta proceso cambio valor uma sistema configuracion descuento comedor,vacio,vacio,vacio,vacio,vacio,,23,8,106,91,91,91,91,91,1
31/01/2023,checadores,revision conectividad biometricos sistema,reviso conectividad requiere instalacion software continuar,vacio,vacio,vacio,vacio,,23,64,107,97,91,91,91,91,1
31/01/2023,calculo nomina,empresa desarrollo marca error calcular dato tabulador no encontrado,"detalle encontrado columna antiguedad datos erroneos , hizo actualizacion masiva quedo adato erroneo",actualizo columna valor correcto,vacio,vacio,vacio,,23,52,108,98,66,91,91,91,1
31/01/2023,caratula finiquitos,realizar descarga caratula marca error formato incorrecto,revision procedimiento poder validar cuenta contable guion formato,agrego funcionalidad reporte pueda reemplazar caracteres cuenta contable,vacio,vacio,vacio,,23,65,109,99,67,91,91,91,1
2023-01-02 00:00:00,timbrada nomina,realizar proceso aparece no cuenta folios disponibles,vacio,realizo asignacion folios continuar proceso,vacio,vacio,vacio,,24,66,110,91,68,91,91,91,1
2023-01-02 00:00:00,acceso sistema,no permite ingresar sistema,servidor trabajando normal,"no realizo movimiento , determino error conexion",vacio,vacio,vacio,,24,36,111,100,69,91,91,91,1
2023-01-02 00:00:00,acceso sistema,quedo bloqueado sistema no permite ingresar,servidor trabajando normal,"no realizo movimiento , determino error conexion",vacio,vacio,vacio,,24,36,112,100,69,91,91,91,1
2023-01-02 00:00:00,timbrado nomina,muestra advertencia percepcion clasificacion 014 agregar nodo faltante,"reviso configuracion , sistema no cuenta proceso agregar nodo",vacio,vacio,vacio,vacio,,24,67,113,101,91,91,91,91,1
2023-01-02 00:00:00,vacaciones,carga nuevo saldo vacaciones,vacio,vacio,vacio,vacio,vacio,,24,7,114,91,91,91,91,91,1
2023-02-02 00:00:00,factor integracion,"revision proceso calculo variables , aparece advertencia fechas corte",reviso detalle surge dentro bimestre ano recalcular indica periodo 6,hizo modificacion validar si periodo no 1 ano entonces deje informacion primer bimestre,vacio,vacio,vacio,,25,40,115,102,70,91,91,91,1
2023-02-02 00:00:00,respaldo,solicitud generar respaldo sistema,vacio,vacio,vacio,vacio,vacio,,25,68,116,91,91,91,91,91,1
2023-02-02 00:00:00,pago nomina,consulta saber como quitar pago proporcionales finiquito empleado no contrato,empleado contrato termina dentro periodo habilita pago proporcionales finiquito,indico campo marcar excluir pago,vacio,vacio,vacio,vacio,25,69,117,103,71,91,91,91,91
2023-07-02 00:00:00,incidencias,consulta determinar configuracion requerida ingresar incidencias no descuentan nomina,indico proceso seguir,usuario enviara correo requerimientos visualizacion,vacio,vacio,vacio,vacio,26,6,118,104,72,91,91,91,91
2023-07-02 00:00:00,reportes,intentar descargar reporte caratula acumulado no muestra informacion,reviso replica si muestra datos,envio reportes generados replica desarrollo ayude determinar problema,vacio,vacio,vacio,vacio,26,31,119,105,73,91,91,91,91
2023-07-02 00:00:00,vacaciones,colaboradores dato saldo incorrecto,empleados cumplieron aniversario 25 31 diciembre no incluyeron saldo,envio listado dato valide ajustar saldo colaboradores,vacio,vacio,vacio,vacio,26,7,120,106,74,91,91,91,91
2023-08-02 00:00:00,recibos pago,realizar descarga recibo portal sistema aparece informacion `` erronea '',"reviso colaborador registrado pago periodo ordinario periodo especial , diferencia radica procedimiento hizo ajustes reporte caratula acumulado","creo nuevo procedimiento reporte caratula asi no mover funcionalidad anteriores , aplicaran cambios proxima actualizacion",vacio,vacio,vacio,vacio,27,70,121,107,75,91,91,91,91
2023-08-02 00:00:00,acceso sistema,no puede ingresar ventana cambio salario error memoria,vacio,reinicio servicio iis,vacio,vacio,vacio,vacio,27,71,122,91,76,91,91,91,91
